Date,Site,Clinic,Manager,Is the current WIC logo on or above entrance?,Are accurate hours of operation displayed on door in a permanent format?,"Is staff properly welcoming, Hi, Welcome to WIC?",Is staff at entrance to greet and provide information promptly?,Is staff communicating options to walk-ins?,Is water visible and available to clients?,"Is the WIC material QR code visible, colorful & intentional?",Is the WIC material QR code linked to the WIC shopping guide?,Is the WIC material QR code linked to social media?,Is the WIC material QR code linked to the WIC cookbook?,Is the WIC material QR code linked to state website?,Does the entire scope of practice take place in a private room?,Do all rooms display the Jordan Michael Design?,Do all private rooms display room status indicators?,Is there a television present?,Is the television utilized appropriately?,"Is the environment peaceful and neutral? (smells, sounds, etc.)",Is there developmentally appropriate entertainment for children in every room?,Is a clinic manager or supervisor present?,Padded or gel chairs available,Rolling cart per room,Client does not move,Room per Certifier,# of Families Waiting,Minimum of 2 client padded chairs,Maximum of 8 sq ft desk,Maximum of 12 sq ft lab equipment,Small filing cabinet,3 or more wall hangings,Sharp corners covered,Electrical outlets covered,Hazard box up and out of the way,No flammable clutter,No confidential convo with door open,Alternative lighting,Interactive rugs,Kitchen sets,1 or more child chairs,Child books visible,Standard filing system for forms,Gloves mounted to wall
2023-01-09,11,East Garland,Sandra,0,0.9023210381878228,1,1,1,0.7909670217219407,1,1,1,0.9023210381878228,1,1,1,0,1,0.2651286106330527,1,1,0.9023210381878228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18,11,East Garland,Sandra,0,0.9226922320980104,1,1,1,0.8362123561398527,1,1,1,0.9226922320980104,1,1,1,0,1,0.5102312681531305,1,1,0.9226922320980104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20,11,East Garland,Sandra,0,0.9406009304940497,1,1,1,0.8743855743234821,1,1,1,0.9406009304940497,1,1,1,0.26927578176030803,1,0.6330950824842536,1,1,0.9406009304940497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06,11,East Garland,Sandra,0,0.9442965931197225,1,1,1,0.8835941625450611,1,1,1,0.9442965931197225,1,1,1,0.46361481351397626,1,0.6995016895886207,1,1,0.9442965931197225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-20,11,East Garland,Sandra,0,0.9505640011559117,1,1,1,0.8982442357125849,1,1,1,0.9505640011559117,1,1,1,0.6135478610452137,1,0.7651511142962646,1,0.5814418764533864,0.9505640011559117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.4,0.8,1,1,0,1,0,0.8,1,0.4,0.2,0.2,0.2,0.6,0,0
2023-05-11,11,East Garland,Sandra,0,0.9596744535434394,1,1,1,0.9177077511264375,1,1,1,0.9596744535434394,1,1,1,0.712464168747688,1,0.819334357398327,1,0.8922645848399353,0.9596744535434394,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.4,0.8,1,1,0,1,0,0.8,1,0.4,0.2,0.2,0.2,0.6,0,0
2023-05-17,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,1,0,1,1,3.6999999999999997,1,0.4,0.8,1,1,0,1,0,0.8,1,0.4,0.2,0.2,0.2,0.6,0,0
2023-06-01,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.8524590163934427,0.9508196721311475,1,1,0.7540983606557377,1,0,0.9508196721311475,1,0.4,0.8032786885245902,0.2,0.2,0.9016393442622951,0.7540983606557377,0.7540983606557377
2023-07-01,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9226361031518625,0.9742120343839542,1,1,0.8710601719197706,1,0.6532951289398281,0.9742120343839542,1,0.7919770773638969,0.8968481375358166,0.7226361031518624,0.2,0.9484240687679083,0.8710601719197706,0.8710601719197706
2023-07-10,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.2784631653154741,0.7215368346845259,1,1,5.321466337680649,1,0.9226361031518625,0.9742120343839542,1,1,0.8710601719197706,1,0.6532951289398281,0.9742120343839542,1,0.7919770773638969,0.8968481375358166,0.7226361031518624,0.2,0.9484240687679083,0.8710601719197706,0.8710601719197706
2023-07-13,11,East Garland,Sandra,0,0.9672790060054993,1,1,1,0.9335833441047796,1,1,1,0.9672790060054993,1,1,1,0.7782634733654232,1,0.858160712653474,1,0.9390886111794682,0.9672790060054993,0.2784631653154741,0.7215368346845259,1,1,5.321466337680649,1,0.9226361031518625,0.9742120343839542,1,1,0.8710601719197706,1,0.6532951289398281,0.9742120343839542,1,0.7919770773638969,0.8968481375358166,0.7226361031518624,0.2,0.9484240687679083,0.8710601719197706,0.8710601719197706
2023-08-01,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9494409646453124,0.983146988215104,1,1,0.9157349410755204,1,0.7970986081160558,0.983146988215104,1,0.8782591648696336,0.6921516513959012,0.8376788864928446,0.4404363014645152,0.9662939764302081,0.9157349410755204,0.9157349410755204
2023-08-28,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8405817532482788,0.8396027662257308,1,1,4.925087913034624,1,0.9494409646453124,0.983146988215104,1,1,0.9157349410755204,1,0.7970986081160558,0.983146988215104,1,0.8782591648696336,0.6921516513959012,0.8376788864928446,0.4404363014645152,0.9662939764302081,0.9157349410755204,0.9157349410755204
2023-09-01,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2023-09-11,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2023-10-03,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,0.9733452809634975,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2023-10-05,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,0.9733452809634975,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2023-10-05,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2023-10-05,11,East Garland,Sandra,0.5757419311884536,0.9733452809634975,1,1,1,0.9461019719167252,1,1,1,0.9733452809634975,1,1,1,0.8253545943480333,1,0.8869753253074202,1,0.9592635426045905,1,0.8999371821445405,0.8895239463150849,1,1,2.3366054749764533,1,0.9631493259623041,0.9877164419874347,1,1,0.9385822099371733,1,0.859370480697266,0.9877164419874347,1,0.9156222884183596,0.6511469524431444,0.8874963845578128,0.49971881550659425,0.9754328839748693,0.9385822099371733,0.9385822099371733
2022-11-28,17,Northwest Highway,Heather,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,17,Northwest Highway,Heather,0.6271186440677966,1,0.6271186440677966,0.6271186440677966,0.6271186440677966,0.7457627118644068,1,0.7457627118644068,1,0.7457627118644068,1,0.3728813559322034,0.3728813559322034,0,0.3728813559322034,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14,17,Northwest Highway,Heather,0.7713864306784661,1,0.7713864306784661,0.7713864306784661,0.7713864306784661,0.8230088495575221,1,0.45722713864306785,1,0.45722713864306785,1,0.22861356932153393,0.5943952802359882,0,0.22861356932153393,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,17,Northwest Highway,Heather,0.838420107719928,1,0.838420107719928,0.838420107719928,0.838420107719928,0.8698384201077198,1,0.32315978456014366,1,0.32315978456014366,1,0.16157989228007183,0.7082585278276481,0,0.16157989228007183,0,0.6876122082585279,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,17,Northwest Highway,Heather,0.8866075255339281,1,0.8866075255339281,0.8866075255339281,0.8866075255339281,0.9005329171350247,1,0.6047598638190509,1,0.6047598638190509,1,0.11339247446607202,0.7871404426689526,0,0.11339247446607202,0,0.8425104521304556,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-07,17,Northwest Highway,Heather,0.9188620032933624,1,0.9188620032933624,0.9188620032933624,0.9188620032933624,0.9254662588392515,1,0.7352823610642425,1,0.7352823610642425,1,0.0811379967066377,0.8443282621326138,0,0.0811379967066377,0,0.901386127079625,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-27,17,Northwest Highway,Heather,0.938172813395237,1,0.938172813395237,0.938172813395237,0.938172813395237,0.9422557408125326,1,0.8022353476193926,1,0.8022353476193926,1,0.0618271866047631,0.472369122616333,0,0.0618271866047631,0,0.9279895120720996,0.4080594315914365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-05-15,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0,0.6875,0.6875,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-05-22,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0,0.6875,0.6875,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-01,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-07-01,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-07-24,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0,0.8898488120950324,0.8898488120950324,0.7563714902807775,2.7563714902807774,0.5,0.5,0.5,0.5,0,0.375,0.5,0,1,0.5,0,0,0,0,0,0,0
2023-08-01,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.4352234322193016,0.5,0,1,0.5,0.3282012767555389,0,0.3282012767555389,0.3282012767555389,0.3282012767555389,0.3282012767555389,0
2023-08-21,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.4352234322193016,0.5,0,1,0.5,0.3282012767555389,0,0.3282012767555389,0.3282012767555389,0.3282012767555389,0.3282012767555389,0
2023-10-05,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.4352234322193016,0.5,0,1,0.5,0.3282012767555389,0,0.3282012767555389,0.3282012767555389,0.3282012767555389,0.3282012767555389,0
2023-10-05,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.4352234322193016,0.5,0,1,0.5,0.3282012767555389,0,0.3282012767555389,0.3282012767555389,0.3282012767555389,0.3282012767555389,0
2023-10-05,17,Northwest Highway,Heather,0.9543806208012744,1,0.9543806208012744,0.9543806208012744,0.9543806208012744,0.9560613347717537,1,0.8586838331419908,1,0.8586838331419908,1,0.6021758054231787,0.826115224326899,0,0.04561937919872566,0,0.9506015006309658,0.6408831574705823,1,0.6265332879244533,0.928259547184223,0.928259547184223,0.21855812369457672,2.84509141161903,0.5,0.5,0.5,0.5,0,0.4352234322193016,0.5,0,1,0.5,0.3282012767555389,0,0.3282012767555389,0.3282012767555389,0.3282012767555389,0.3282012767555389,0
2022-11-28,24,North Dallas,Maria,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,24,North Dallas,Maria,1,1,0.40540540540540543,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,24,North Dallas,Maria,1,1,0.7325408618127787,0.5170876671619614,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5170876671619614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,24,North Dallas,Maria,0.5316217908578585,1,0.37194740137758303,0.23418910457107078,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.7025673137132123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,24,North Dallas,Maria,0.3636913344806736,1,0.6235173729010652,0.525838411088888,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.7909670217219407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18,24,North Dallas,Maria,0.2771723701163984,1,0.7434430346574654,0.6661352667554759,1,1,1,1,1,1,1,1,1,1,1,0.34015417876875365,1,1,0.8362123561398527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-27,24,North Dallas,Maria,0.21429493919575185,1,0.8330349731294207,0.7684448404838298,1,1,1,1,1,1,1,1,1,1,1,0.12448280109877517,1,1,0.40981581827069186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-11,24,North Dallas,Maria,0.15042377931009435,1,0.8913418846439135,0.843943551659994,1,1,1,1,1,1,1,1,1,1,1,0.6319037132236397,1,1,0.8068618138797423,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-18,24,North Dallas,Maria,0.10594054323828052,1,0.923745782533863,0.8902878334054224,1,1,1,1,1,1,1,1,1,1,1,0.7438479397141136,1,1,0.8662685478205844,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-05-18,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0,1,1,1,4.957446808510638,1,1,0.8,1,0.4,0,0,0,0.6,1,0.4,0,0.8,0,0.2,0,0.8
2023-06-01,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9508196721311475,1,0.8524590163934427,0.7540983606557377,0.7540983606557377,0.7540983606557377,0.9016393442622951,1,0.4,0,0.9508196721311475,0,0.04918032786885246,0,0.8
2023-08-01,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9790383377769606,1,0.9371150133308817,0.8951916888848028,0.8951916888848028,0.8951916888848028,0.9580766755539212,1,0.848579571573044,0.7476326192884067,0.9790383377769606,0.7476326192884067,0.7685942815114462,0.7476326192884067,0.9495265238576813
2023-08-28,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.806357043666101,1,1,1,5.883505631846937,1,1,0.9790383377769606,1,0.9371150133308817,0.8951916888848028,0.8951916888848028,0.8951916888848028,0.9580766755539212,1,0.848579571573044,0.7476326192884067,0.9790383377769606,0.7476326192884067,0.7685942815114462,0.7476326192884067,0.9495265238576813
2023-09-01,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2023-09-11,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2023-10-04,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,0.8988906532098846,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2023-10-05,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,0.8988906532098846,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2023-10-05,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2023-10-05,24,North Dallas,Maria,0.7338941868284182,1,0.9363689309042478,0.9067259324906736,1,1,1,1,1,1,1,1,1,1,1,0.7998220831541166,1,1,1,0.8754511579506935,1,1,1,2.4643306853085423,1,1,0.9861971104231166,1,0.9585913312693499,0.930985552115583,0.930985552115583,0.930985552115583,0.9723942208462333,1,0.9051857585139318,0.8419762641898865,0.9861971104231166,0.8419762641898865,0.8557791537667698,0.8419762641898865,0.9683952528379773
2022-11-28,25,Ledbetter,Arria,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,25,Ledbetter,Arria,1,1,1,1,1,0.40540540540540543,1,0,1,0,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15,25,Ledbetter,Arria,1,1,1,1,1,0.7099697885196374,1,0.4833836858006042,1,0.4833836858006042,1,0,1,0,1,0.4833836858006042,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,25,Ledbetter,Arria,1,1,1,1,1,0.8100738601654912,1,0.6570778030765814,1,0.6570778030765814,1,0,1,0,1,0.6570778030765814,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04,25,Ledbetter,Arria,1,1,1,1,1,0.8684679854060543,1,0.754642203545909,1,0.754642203545909,1,0,1,0,1,0.754642203545909,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
